,date,time,currency,impact,event,actual,forecast,previous
338,2022-12-01, ,CHF,low,Retail Sales y/y,-2.5%,3.5%,2.6%
339,2022-12-01,15:15,EUR,low,Spanish Manufacturing PMI,45.7,45.9,44.7
340,2022-12-01,15:30,CHF,low,Manufacturing PMI,53.9,54.1,54.9
341,2022-12-01,15:45,EUR,low,Italian Manufacturing PMI,48.4,47.0,46.5
342,2022-12-01,15:50,EUR,low,French Final Manufacturing PMI,48.3,49.1,49.1
343,2022-12-01,15:55,EUR,low,German Final Manufacturing PMI,46.2,46.7,46.7
344,2022-12-01,16:00,EUR,low,Final Manufacturing PMI,47.1,47.3,47.3
345,2022-12-01, ,EUR,low,Italian Monthly Unemployment Rate,7.8%,8.0%,7.9%
346,2022-12-01,16:30,GBP,low,Final Manufacturing PMI,46.5,46.2,46.2
347,2022-12-01,17:00,EUR,low,Unemployment Rate,6.5%,6.6%,6.6%
348,2022-12-01,17:02,EUR,low,French 10-y Bond Auction,2.19|2.2,,2.76|2.1
349,2022-12-01,17:03,GBP,low,30-y Bond Auction,3.41|2.1,,2.36|2.5
350,2022-12-01,17:06,EUR,low,Spanish 10-y Bond Auction,2.66|2.2,,2.90|1.8
351,2022-12-01,19:30,USD,low,Challenger Job Cuts y/y,416.5%,,48.3%
352,2022-12-01,20:30,CAD,low,Labor Productivity q/q,0.6%,0.3%,0.2%
353,2022-12-01, ,USD,high,Core PCE Price Index m/m,0.2%,0.3%,0.5%
354,2022-12-01,24:00,JPY,low,Consumer Confidence,28.6,30.0,29.9
355,2022-12-01,14:30,CHF,high,CPI m/m,0.0%,0.0%,0.1%
356,2022-11-30,22:30,USD,low,Crude Oil Inventories,-12.6M,-3.2M,-3.7M
357,2022-11-30,7:01,GBP,low,BRC Shop Price Index y/y,7.4%,,6.6%
358,2022-11-30, ,JPY,low,Final Manufacturing PMI,49.0,49.4,49.4
359,2022-11-30,8:32,CNY,low,Non-Manufacturing PMI,46.7,48.0,48.7
360,2022-11-30,8:30,CNY,low,Manufacturing PMI,48.0,49.0,49.2
361,2022-11-30,7:30,AUD,high,CPI y/y,6.9%,7.6%,7.3%
362,2022-11-30,22:00,USD,high,JOLTS Job Openings,10.33M,10.24M,10.69M
363,2022-11-30,7:00,NZD,low,ANZ Business Confidence,-57.1,,-42.7
364,2022-11-30, ,USD,medium,Pending Home Sales m/m,-4.6%,-5.8%,-8.7%
365,2022-11-30, ,USD,low,Goods Trade Balance,-99.0B,-90.7B,-91.9B
366,2022-11-30,21:45,USD,low,Chicago PMI,37.2,47.0,45.2
367,2022-11-30,16:00,CHF,low,Credit Suisse Economic Expectations,-57.5,,-53.1
368,2022-11-30,24:00,JPY,low,Housing Starts y/y,-1.8%,-1.1%,1.0%
369,2022-11-30,14:45,EUR,low,French Consumer Spending m/m,-2.8%,-0.9%,1.3%
370,2022-11-30, ,EUR,low,French Prelim CPI m/m,0.4%,0.3%,1.0%
371,2022-11-30, ,EUR,low,French Prelim GDP q/q,0.2%,0.2%,0.2%
372,2022-11-30,15:00,CHF,low,KOF Economic Barometer,89.5,91.9,90.9
373,2022-11-30, ,USD,low,Prelim Wholesale Inventories m/m,0.8%,0.5%,0.6%
374,2022-11-30,15:30,GBP,low,MPC Member Pill Speaks,,,
375,2022-11-30,15:55,EUR,low,German Unemployment Change,17K,14K,9K
376,2022-11-30,6:50,JPY,low,Prelim Industrial Production m/m,-2.6%,-1.8%,-1.7%
377,2022-11-30,17:00,EUR,medium,CPI Flash Estimate y/y,10.0%,10.4%,10.6%
378,2022-11-30, ,EUR,medium,Core CPI Flash Estimate y/y,5.0%,5.0%,5.0%
379,2022-11-30, ,EUR,low,Italian Prelim CPI m/m,0.5%,0.3%,3.4%
380,2022-11-30,17:35,EUR,low,German 10-y Bond Auction,1.95|2.0,,2.25|1.7
381,2022-11-30,20:15,USD,high,ADP Non-Farm Employment Change,127K,196K,239K
382,2022-11-30,20:30,USD,high,Prelim GDP q/q,2.9%,2.8%,2.6%
383,2022-11-30,4:45,NZD,low,Building Consents m/m,-10.7%,,3.6%
384,2022-11-30, ,USD,low,Prelim GDP Price Index q/q,4.3%,4.1%,4.1%
385,2022-11-29,6:30,JPY,low,Unemployment Rate,2.6%,2.5%,2.6%
386,2022-11-29,12:10,EUR,low,German Buba President Nagel Speaks,,,
387,2022-11-29,12:00,USD,medium,FOMC Member Bullard Speaks,,,
388,2022-11-29, ,AUD,low,Private Sector Credit m/m,0.6%,0.6%,0.7%
389,2022-11-29, ,AUD,low,Construction Work Done q/q,2.2%,1.4%,-2.0%
390,2022-11-29, ,AUD,low,Building Approvals m/m,-6.0%,-2.0%,-8.1%
391,2022-11-29,6:50,JPY,low,Retail Sales y/y,4.3%,5.0%,4.8%
392,2022-11-29,15:00,CHF,low,GDP q/q,0.2%,0.3%,0.1%
393,2022-11-29, ,USD,high,CB Consumer Confidence,100.2,100.0,102.2
394,2022-11-29, ,GBP,high,BOE Gov Bailey Speaks,,,
395,2022-11-29,22:00,CHF,low,Gov Board Member Schlegel Speaks,,,
396,2022-11-29, ,USD,low,S&P/CS Composite-20 HPI y/y,10.4%,10.5%,13.1%
397,2022-11-29, ,USD,low,HPI m/m,0.1%,-1.2%,-0.7%
398,2022-11-29,21:00,CNY,low,CB Leading Index m/m,-0.5%,,-0.4%
399,2022-11-29,20:30,CAD,high,GDP m/m,0.1%,0.1%,0.3%
400,2022-11-29,19:35,GBP,low,MPC Member Mann Speaks,,,
401,2022-11-29,17:10,EUR,low,Italian 10-y Bond Auction,3.96|1.5,,4.24|1.3
402,2022-11-29,16:32,GBP,low,Net Lending to Individuals m/m,4.7B,6.7B,6.5B
403,2022-11-29,All Day,EUR,medium,German Prelim CPI m/m,-0.5%,-0.2%,0.9%
404,2022-11-29, ,EUR,low,Spanish Flash CPI y/y,6.8%,7.4%,7.3%
405,2022-11-29,16:30,GBP,low,M4 Money Supply m/m,0.0%,0.8%,2.1%
406,2022-11-29, ,GBP,low,Mortgage Approvals,59K,60K,66K
407,2022-11-28,7:30,AUD,low,Retail Sales m/m,-0.2%,0.5%,0.6%
408,2022-11-28,6:00,AUD,high,RBA Gov Lowe Speaks,,,
409,2022-11-28, ,USD,low,FOMC Member Williams Speaks,,,
410,2022-11-28,21:00,EUR,medium,ECB President Lagarde Speaks,,,
411,2022-11-28,20:30,CAD,low,Current Account,-11.1B,-4.0B,2.6B
412,2022-11-28,18:00,GBP,low,CBI Realized Sales,-19,2,18
413,2022-11-28, ,EUR,low,Private Loans y/y,4.2%,4.5%,4.4%
414,2022-11-28,16:00,EUR,low,M3 Money Supply y/y,5.1%,6.1%,6.3%
415,2022-11-25,4:45,NZD,medium,Retail Sales q/q,0.4%,0.5%,-2.2%
416,2022-11-25,14:00,EUR,low,German Final GDP q/q,0.4%,0.3%,0.3%
417,2022-11-25, ,EUR,low,German GfK Consumer Climate,-40.2,-39.5,-41.9
418,2022-11-25,6:50,JPY,low,SPPI y/y,1.8%,2.1%,2.1%
419,2022-11-25,6:30,JPY,low,Tokyo Core CPI y/y,3.6%,3.5%,3.4%
420,2022-11-24,7:30,JPY,low,Flash Manufacturing PMI,49.4,50.9,50.7
421,2022-11-24,4:30,CAD,high,BOC Gov Macklem Speaks,,,
422,2022-11-24,2:00,NZD,high,RBNZ Gov Orr Speaks,,,
423,2022-11-24,12:00,USD,low,Natural Gas Storage,-80B,-86B,64B
424,2022-11-24, ,NZD,low,Core Retail Sales q/q,0.4%,0.7%,-1.5%
425,2022-11-24,17:30,GBP,low,MPC Member Pill Speaks,,,
426,2022-11-24,20:57,EUR,low,Belgian NBB Business Climate,-16.6,-14.2,-15.5
427,2022-11-24,16:45,GBP,low,MPC Member Ramsden Speaks,,,
428,2022-11-24,19:30,EUR,low,ECB Monetary Policy Meeting Accounts,,,
429,2022-11-24,18:00,GBP,low,CBI Industrial Order Expectations,-5,-9,-4
430,2022-11-24,16:00,EUR,medium,German ifo Business Climate,86.3,85.0,84.5
431,2022-11-24,20:45,GBP,low,MPC Member Mann Speaks,,,
432,2022-11-24,All Day,USD,holiday,Bank Holiday,,,
433,2022-11-23,8:00,NZD,high,Official Cash Rate,4.25%,4.25%,3.50%
434,2022-11-23,9:00,NZD,high,RBNZ Press Conference,,,
435,2022-11-23,5:00,AUD,low,Flash Manufacturing PMI,51.5,,52.7
436,2022-11-23, ,USD,medium,Flash Manufacturing PMI,47.6,50.0,50.4
437,2022-11-23, ,USD,high,FOMC Meeting Minutes,,,
438,2022-11-23, ,USD,low,Crude Oil Inventories,-3.7M,-2.6M,-5.4M
439,2022-11-23,22:30,GBP,low,MPC Member Pill Speaks,,,
440,2022-11-23, ,USD,low,Revised UoM Inflation Expectations,4.9%,,5.1%
441,2022-11-23,2:15,USD,medium,FOMC Member Bullard Speaks,,,
442,2022-11-23,22:00,USD,medium,New Home Sales,632K,570K,588K
443,2022-11-23, ,USD,medium,Revised UoM Consumer Sentiment,56.8,55.0,54.7
444,2022-11-23,21:45,USD,high,Flash Services PMI,46.1,48.0,47.8
445,2022-11-23, ,EUR,low,Flash Services PMI,48.6,48.0,48.6
446,2022-11-23,15:15,EUR,high,French Flash Services PMI,49.4,50.6,51.7
447,2022-11-23, ,EUR,medium,French Flash Manufacturing PMI,49.1,46.9,47.2
448,2022-11-23,15:30,EUR,high,German Flash Manufacturing PMI,46.7,44.9,45.1
449,2022-11-23, ,EUR,high,German Flash Services PMI,46.4,46.1,46.5
450,2022-11-23, ,USD,medium,Unemployment Claims,240K,225K,223K
451,2022-11-23,16:00,EUR,low,Flash Manufacturing PMI,47.3,46.0,46.4
452,2022-11-23,1:00,EUR,low,German Buba President Nagel Speaks,,,
453,2022-11-23,16:30,GBP,high,Flash Manufacturing PMI,46.2,45.7,46.2
454,2022-11-23, ,GBP,high,Flash Services PMI,48.8,48.0,48.8
455,2022-11-23,17:34,EUR,low,German 30-y Bond Auction,1.94|1.8,,1.10|1.6
456,2022-11-23,18:00,EUR,low,German Buba Monthly Report,,,
457,2022-11-23,20:30,CAD,low,Corporate Profits q/q,-8.1%,,6.5%
458,2022-11-23, ,USD,medium,Core Durable Goods Orders m/m,0.5%,0.0%,-0.9%
459,2022-11-23, ,USD,medium,Durable Goods Orders m/m,1.0%,0.4%,0.3%
460,2022-11-22,12:30,EUR,low,German Buba President Nagel Speaks,,,
461,2022-11-22, ,NZD,high,RBNZ Rate Statement,,,
462,2022-11-22, ,NZD,high,RBNZ Monetary Policy Statement,,,
463,2022-11-22,All Day,JPY,holiday,Bank Holiday,,,
464,2022-11-22, ,AUD,low,Flash Services PMI,47.2,,49.3
465,2022-11-22, ,USD,medium,FOMC Member George Speaks,,,
466,2022-11-22,4:45,NZD,low,Trade Balance,-2129M,-1715M,-1696M
467,2022-11-22,23:45,CAD,low,Gov Council Member Rogers Speaks,,,
468,2022-11-22,23:00,USD,medium,FOMC Member Mester Speaks,,,
469,2022-11-22,14:00,GBP,low,Public Sector Net Borrowing,12.7B,19.1B,16.9B
470,2022-11-22,22:00,EUR,low,Consumer Confidence,-24,-26,-28
471,2022-11-22, ,CAD,low,NHPI m/m,-0.2%,0.2%,-0.1%
472,2022-11-22, ,CAD,medium,Retail Sales m/m,-0.5%,-0.5%,0.4%
473,2022-11-22,20:30,CAD,medium,Core Retail Sales m/m,-0.7%,-0.6%,0.5%
474,2022-11-22,16:00,EUR,low,Current Account,-8.1B,-20.3B,-26.9B
475,2022-11-22,15:30,AUD,high,RBA Gov Lowe Speaks,,,
476,2022-11-22, ,USD,medium,Richmond Manufacturing Index,-9,-9,-10
477,2022-11-22,24:05,JPY,low,BOJ Core CPI y/y,2.7%,2.2%,2.0%
478,2022-11-21,9:00,NZD,low,Credit Card Spending y/y,24.8%,,34.0%
479,2022-11-21,22:30,AUD,low,CB Leading Index m/m,-0.2%,,0.2%
480,2022-11-21,16:05,GBP,low,MPC Member Cunliffe Speaks,,,
481,2022-11-21,14:00,EUR,low,German PPI m/m,-4.2%,0.9%,2.3%
482,2022-11-19,12:15,GBP,low,MPC Member Haskel Speaks,,,
483,2022-11-18,22:00,USD,medium,Existing Home Sales,4.43M,4.41M,4.71M
484,2022-11-18,12:30,CHF,medium,Gov Board Member Maechler Speaks,,,
485,2022-11-18,6:30,JPY,low,National Core CPI y/y,3.6%,3.5%,3.0%
486,2022-11-18,7:01,GBP,low,GfK Consumer Confidence,-44,-46,-47
487,2022-11-18, ,USD,low,CB Leading Index m/m,-0.8%,-0.4%,-0.5%
488,2022-11-18,20:30,CAD,low,Foreign Securities Purchases,-22.27B,6.44B,26.22B
489,2022-11-18, ,CAD,low,RMPI m/m,1.3%,0.2%,-3.1%
490,2022-11-18, ,CAD,low,IPPI m/m,2.4%,0.6%,0.0%
491,2022-11-18,20:15,GBP,low,MPC Member Mann Speaks,,,
492,2022-11-18,20:00,EUR,low,German Buba President Nagel Speaks,,,
493,2022-11-18,15:30,EUR,medium,ECB President Lagarde Speaks,,,
494,2022-11-18,14:00,GBP,medium,Retail Sales m/m,0.6%,0.5%,-1.5%
495,2022-11-17,7:30,AUD,high,Employment Change,32.2K,15.0K,-3.8K
496,2022-11-17,6:50,JPY,low,Trade Balance,-2.30T,-1.93T,-2.04T
497,2022-11-17,4:45,NZD,low,PPI Input q/q,0.8%,2.6%,3.1%
498,2022-11-17,4:00,USD,low,TIC Long-Term Purchases,118.0B,113.0B,198.3B
499,2022-11-17,21:15,USD,low,FOMC Member Bowman Speaks,,,
500,2022-11-17,2:35,USD,low,FOMC Member Waller Speaks,,,
501,2022-11-17,22:40,USD,low,FOMC Member Jefferson Speaks,,,
502,2022-11-17,22:30,USD,low,Natural Gas Storage,64B,66B,79B
503,2022-11-17,21:40,USD,medium,FOMC Member Mester Speaks,,,
504,2022-11-17,21:30,GBP,low,MPC Member Tenreyro Speaks,,,
505,2022-11-17,17:00,EUR,low,Final CPI y/y,10.6%,10.7%,10.7%
506,2022-11-17, ,USD,low,Housing Starts,1.43M,1.41M,1.49M
507,2022-11-17, ,USD,low,Building Permits,1.53M,1.51M,1.56M
508,2022-11-17,16:44,EUR,low,Spanish 10-y Bond Auction,2.90|1.8,,3.31|2.1
509,2022-11-17,16:00,EUR,low,Italian Trade Balance,-6.45B,-4.05B,-9.51B
510,2022-11-17, ,CNY,low,Foreign Direct Investment ytd/y,14.4%,,15.6%
511,2022-11-17,14:00,CHF,low,Trade Balance,4.14B,3.70B,4.19B
512,2022-11-17, ,EUR,low,Final Core CPI y/y,5.0%,5.0%,5.0%
513,2022-11-17,18:32,GBP,high,Autumn Forecast Statement,,,
514,2022-11-17,19:30,GBP,low,MPC Member Pill Speaks,,,
515,2022-11-17,20:00,USD,medium,FOMC Member Bullard Speaks,,,
516,2022-11-17,20:30,USD,high,Philly Fed Manufacturing Index,-19.4,-6.0,-8.7
517,2022-11-17, ,USD,medium,Unemployment Claims,222K,228K,226K
518,2022-11-16,22:00,EUR,medium,ECB President Lagarde Speaks,,,
519,2022-11-16,22:30,USD,low,Crude Oil Inventories,-5.4M,-2.0M,3.9M
520,2022-11-16, ,USD,low,FOMC Member Barr Speaks,,,
521,2022-11-16, ,USD,low,NAHB Housing Market Index,33,36,38
522,2022-11-16,Day 2,All,medium,G20 Meetings,,,
523,2022-11-16, ,USD,low,Business Inventories m/m,0.4%,0.5%,0.9%
524,2022-11-16, ,AUD,high,Unemployment Rate,3.4%,3.5%,3.5%
525,2022-11-16, ,USD,low,Industrial Production m/m,-0.1%,0.1%,0.1%
526,2022-11-16,6:30,AUD,low,MI Leading Index m/m,-0.1%,,-0.1%
527,2022-11-16,6:50,JPY,low,Core Machinery Orders m/m,-4.6%,0.6%,-5.8%
528,2022-11-16,7:30,AUD,high,Wage Price Index q/q,1.0%,0.9%,0.8%
529,2022-11-16,11:30,JPY,low,Tertiary Industry Activity m/m,-0.4%,0.6%,0.7%
530,2022-11-16,21:50,USD,low,FOMC Member Williams Speaks,,,
531,2022-11-16, ,NZD,low,PPI Output q/q,1.6%,2.1%,2.4%
532,2022-11-16, ,USD,low,Capacity Utilization Rate,79.9%,80.4%,80.1%
533,2022-11-16,20:15,CAD,low,Housing Starts,267k,273K,299k
534,2022-11-16,21:15,GBP,high,Monetary Policy Report Hearings,,,
535,2022-11-16, ,GBP,low,RPI y/y,14.2%,13.6%,12.6%
536,2022-11-16, ,GBP,low,PPI Output m/m,0.3%,0.5%,0.3%
537,2022-11-16, ,GBP,low,PPI Input m/m,0.6%,0.3%,0.9%
538,2022-11-16, ,GBP,low,Core CPI y/y,6.5%,6.4%,6.5%
539,2022-11-16,14:00,GBP,high,CPI y/y,11.1%,10.7%,10.1%
540,2022-11-16,16:30,GBP,low,HPI y/y,9.5%,9.8%,13.1%
541,2022-11-16,16:00,EUR,medium,ECB Financial Stability Review,,,
542,2022-11-16, ,CAD,low,Core CPI m/m,0.4%,,0.4%
543,2022-11-16, ,CAD,high,Median CPI y/y,4.8%,4.8%,4.7%
544,2022-11-16, ,CAD,high,Trimmed CPI y/y,5.3%,5.3%,5.2%
545,2022-11-16, ,USD,low,Import Prices m/m,-0.2%,-0.5%,-1.1%
546,2022-11-16, ,CAD,medium,Common CPI y/y,6.2%,5.9%,6.2%
547,2022-11-16,20:30,CAD,high,CPI m/m,0.7%,0.8%,0.1%
548,2022-11-16, ,USD,high,Core Retail Sales m/m,1.3%,0.5%,0.1%
549,2022-11-16, ,USD,high,Retail Sales m/m,1.3%,1.0%,0.0%
550,2022-11-15,22:00,USD,low,FOMC Member Barr Speaks,,,
551,2022-11-15,21:00,USD,low,FOMC Member Cook Speaks,,,
552,2022-11-15,21:17,NZD,low,GDT Price Index,2.4%,,-3.9%
553,2022-11-15,6:50,JPY,low,Prelim GDP Price Index y/y,-0.5%,-0.6%,-0.3%
554,2022-11-15,Day 1,All,medium,G20 Meetings,,,
555,2022-11-15,11:30,JPY,low,Revised Industrial Production m/m,-1.7%,-1.6%,-1.6%
556,2022-11-15,4:45,NZD,low,Visitor Arrivals m/m,16.6%,,-3.3%
557,2022-11-15, ,USD,high,PPI m/m,0.2%,0.4%,0.2%
558,2022-11-15, ,USD,medium,Core PPI m/m,0.0%,0.3%,0.2%
559,2022-11-15, ,EUR,low,ZEW Economic Sentiment,-38.7,-52.0,-59.7
560,2022-11-15, ,USD,high,Empire State Manufacturing Index,4.5,-6.1,-9.1
561,2022-11-15, ,GBP,low,Unemployment Rate,3.6%,3.5%,3.5%
562,2022-11-15,9:00,CNY,low,Fixed Asset Investment ytd/y,5.8%,5.9%,5.9%
563,2022-11-15,14:00,EUR,low,German WPI m/m,-0.6%,1.2%,1.6%
564,2022-11-15, ,GBP,high,Claimant Count Change,3.3K,17.3K,3.9K
565,2022-11-15, ,GBP,medium,Average Earnings Index 3m/y,6.0%,5.9%,6.1%
566,2022-11-15, ,CAD,low,Wholesale Sales m/m,0.1%,-0.1%,1.9%
567,2022-11-15,7:30,AUD,high,Monetary Policy Meeting Minutes,,,
568,2022-11-15,14:45,EUR,low,French Final CPI m/m,1.0%,1.0%,1.0%
569,2022-11-15,17:00,EUR,medium,German ZEW Economic Sentiment,-36.7,-50.9,-59.2
570,2022-11-15, ,EUR,low,Flash Employment Change q/q,0.2%,0.4%,0.4%
571,2022-11-15, ,EUR,low,Flash GDP q/q,0.2%,0.2%,0.2%
572,2022-11-15, ,EUR,low,Trade Balance,-37.7B,-42.3B,-47.6B
573,2022-11-15,20:30,CAD,low,Manufacturing Sales m/m,0.0%,-0.5%,-1.9%
574,2022-11-14,4:30,NZD,low,BusinessNZ Services Index,57.4,,55.9
575,2022-11-14, ,CNY,low,Unemployment Rate,5.5%,5.5%,5.5%
576,2022-11-14, ,CNY,low,NBS Press Conference,,,
577,2022-11-14, ,CNY,low,Industrial Production y/y,5.0%,5.4%,6.3%
578,2022-11-14,7:01,GBP,low,Rightmove HPI m/m,-1.1%,,0.9%
579,2022-11-14, ,CNY,low,Retail Sales y/y,-0.5%,0.7%,2.5%
580,2022-11-14, ,JPY,low,Prelim GDP q/q,-0.3%,0.3%,0.9%
581,2022-11-14,23:30,CHF,medium,SNB Chairman Jordan Speaks,,,
582,2022-11-14,21:30,GBP,low,CB Leading Index m/m,-0.9%,,-0.6%
583,2022-11-14,20:45,CAD,high,BOC Gov Macklem Speaks,,,
584,2022-11-14,17:00,EUR,low,Industrial Production m/m,0.9%,0.1%,2.0%
585,2022-11-14,14:30,CHF,low,PPI m/m,0.0%,0.2%,0.2%
586,2022-11-14, ,USD,medium,FOMC Member Brainard Speaks,,,
587,2022-11-13, ,USD,low,FOMC Member Waller Speaks,,,
588,2022-11-12,12:30,EUR,low,German Buba President Nagel Speaks,,,
589,2022-11-11,4:45,NZD,low,FPI m/m,0.8%,,0.4%
590,2022-11-11,22:00,USD,high,Prelim UoM Consumer Sentiment,54.7,59.5,59.9
591,2022-11-11, ,USD,medium,Prelim UoM Inflation Expectations,5.1%,,5.0%
592,2022-11-11,23:00,GBP,low,MPC Member Haskel Speaks,,,
593,2022-11-11,6:50,JPY,low,PPI y/y,9.1%,8.8%,10.2%
594,2022-11-11,1:01,USD,low,30-y Bond Auction,4.08|2.4,,3.93|2.4
595,2022-11-11,4:30,NZD,low,BusinessNZ Manufacturing Index,49.3,,51.7
596,2022-11-11,2:00,USD,low,Federal Budget Balance,-87.8B,-93.0B,-429.7B
597,2022-11-11,1:30,USD,medium,FOMC Member George Speaks,,,
598,2022-11-11,All Day,CAD,holiday,Bank Holiday,,,
599,2022-11-11,12:30,USD,medium,FOMC Member Mester Speaks,,,
600,2022-11-11,All Day,USD,holiday,Bank Holiday,,,
601,2022-11-11,19:55,GBP,low,NIESR GDP Estimate,-0.3%,,-0.2%
602,2022-11-11, ,GBP,low,Manufacturing Production m/m,0.0%,-0.4%,-1.1%
603,2022-11-11, ,GBP,low,Construction Output m/m,0.4%,-0.6%,0.6%
604,2022-11-11,All Day,EUR,low,ECOFIN Meetings,,,
605,2022-11-11,17:00,EUR,medium,EU Economic Forecasts,,,
606,2022-11-11,All Day,EUR,holiday,French Bank Holiday,,,
607,2022-11-11, ,GBP,low,Prelim Business Investment q/q,-0.5%,0.6%,3.7%
608,2022-11-11,14:00,EUR,low,German Final CPI m/m,0.9%,0.9%,0.9%
609,2022-11-11, ,GBP,high,GDP m/m,-0.6%,-0.4%,-0.1%
610,2022-11-11, ,GBP,medium,Prelim GDP q/q,-0.2%,-0.5%,0.2%
611,2022-11-11,19:45,CHF,medium,SNB Chairman Jordan Speaks,,,
612,2022-11-11, ,GBP,low,Industrial Production m/m,0.2%,-0.3%,-1.4%
613,2022-11-11, ,GBP,low,Index of Services 3m/3m,0.0%,-0.2%,0.1%
614,2022-11-11, ,GBP,low,Goods Trade Balance,-15.7B,-18.6B,-17.2B
615,2022-11-10,23:55,CAD,high,BOC Gov Macklem Speaks,,,
616,2022-11-10,22:00,USD,low,Mortgage Delinquencies,3.45%,,3.64%
617,2022-11-10,1:01,USD,low,10-y Bond Auction,4.14|2.2,,3.93|2.3
618,2022-11-10,6:50,JPY,low,M2 Money Stock y/y,3.1%,3.2%,3.3%
619,2022-11-10,7:00,AUD,low,MI Inflation Expectations,6.0%,,5.4%
620,2022-11-10,7:01,GBP,low,RICS House Price Balance,-2%,19%,30%
621,2022-11-10,22:30,USD,low,Natural Gas Storage,79B,92B,107B
622,2022-11-10, ,USD,high,Core CPI m/m,0.3%,0.5%,0.6%
623,2022-11-10,21:00,USD,high,Treasury Currency Report,,,
624,2022-11-10,17:20,CNY,low,M2 Money Supply y/y,11.8%,12.0%,12.1%
625,2022-11-10,24:59,JPY,low,Prelim Machine Tool Orders y/y,-5.4%,,4.3%
626,2022-11-10,14:00,USD,medium,FOMC Member Waller Speaks,,,
627,2022-11-10,16:00,EUR,low,ECB Economic Bulletin,,,
628,2022-11-10, ,USD,medium,Unemployment Claims,225K,220K,218K
629,2022-11-10,17:19,CNY,low,New Loans,615B,800B,2470B
630,2022-11-10, ,EUR,low,Italian Industrial Production m/m,-1.8%,-1.6%,2.3%
631,2022-11-10,19:30,CHF,medium,Gov Board Member Maechler Speaks,,,
632,2022-11-10,20:00,GBP,low,MPC Member Ramsden Speaks,,,
633,2022-11-10, ,USD,high,CPI y/y,7.7%,7.9%,8.2%
634,2022-11-10,20:30,USD,high,CPI m/m,0.4%,0.6%,0.4%
635,2022-11-10,20:10,GBP,low,MPC Member Tenreyro Speaks,,,
636,2022-11-09,8:34,CNY,low,CPI y/y,2.1%,2.4%,2.8%
637,2022-11-09,8:35,CNY,low,PPI y/y,-1.3%,-1.6%,0.9%
638,2022-11-09,10:35,JPY,low,30-y Bond Auction,1.56|3.3,,1.48|2.9
639,2022-11-09,24:00,JPY,low,Economy Watchers Sentiment,49.9,50.0,48.4
640,2022-11-09,6:50,JPY,low,Bank Lending y/y,2.7%,2.5%,2.3%
641,2022-11-09,23:30,GBP,low,MPC Member Cunliffe Speaks,,,
642,2022-11-09,22:00,USD,low,Final Wholesale Inventories m/m,0.6%,0.8%,0.8%
643,2022-11-09,20:00,GBP,low,MPC Member Haskel Speaks,,,
644,2022-11-09,17:37,EUR,low,German 10-y Bond Auction,2.25|1.7,,2.33|1.2
645,2022-11-09,15:00,USD,low,FOMC Member Williams Speaks,,,
646,2022-11-09,16:05,AUD,low,RBA Deputy Gov Bullock Speaks,,,
647,2022-11-09,17:03,GBP,low,10-y Bond Auction,3.71|2.2,,4.11|2.4
648,2022-11-09,22:30,USD,low,Crude Oil Inventories,3.9M,0.3M,-3.1M
649,2022-11-08,3:40,USD,low,FOMC Member Collins Speaks,,,
650,2022-11-08,2:00,USD,low,Loan Officer Survey,,,
651,2022-11-08,3:00,USD,low,Consumer Credit m/m,25.0B,31.5B,30.2B
652,2022-11-08,6:30,AUD,low,Westpac Consumer Sentiment,-6.9%,,-0.9%
653,2022-11-08,4:30,AUD,low,AIG Services Index,47.7,,48.0
654,2022-11-08,6:50,JPY,low,BOJ Summary of Opinions,,,
655,2022-11-08,7:01,GBP,low,BRC Retail Sales Monitor y/y,1.2%,1.5%,1.8%
656,2022-11-08,7:26,AUD,low,NAB Business Confidence,0,,5
657,2022-11-08,9:00,NZD,medium,Inflation Expectations q/q,3.62%,,3.07%
658,2022-11-08, ,JPY,low,Current Account,0.67T,0.01T,0.10T
659,2022-11-08,16:00,EUR,low,Italian Retail Sales m/m,0.5%,0.2%,-0.3%
660,2022-11-08,23:00,GBP,low,MPC Member Pill Speaks,,,
661,2022-11-08,17:00,EUR,low,Retail Sales m/m,0.4%,0.4%,0.0%
662,2022-11-08,14:45,EUR,low,French Prelim Private Payrolls q/q,0.4%,0.4%,0.5%
663,2022-11-08, ,EUR,low,French Trade Balance,-17.5B,-14.7B,-15.3B
664,2022-11-08,15:00,EUR,low,German Buba President Nagel Speaks,,,
665,2022-11-08,15:15,CHF,medium,SNB Chairman Jordan Speaks,,,
666,2022-11-08,15:30,CHF,medium,Gov Board Member Maechler Speaks,,,
667,2022-11-08,24:00,JPY,low,Leading Indicators,97.4%,97.9%,101.3%
668,2022-11-08,All Day,USD,high,Congressional Elections,,,
669,2022-11-08,16:30,AUD,high,RBA Gov Lowe Speaks,,,
670,2022-11-08, ,GBP,low,MPC Member Pill Speaks,,,
671,2022-11-08,17:56,USD,low,NFIB Small Business Index,91.3,91.3,92.1
672,2022-11-08,22:00,USD,low,IBD/TIPP Economic Optimism,40.4,41.5,41.6
673,2022-11-07,All Day,EUR,low,Eurogroup Meetings,,,
674,2022-11-07,16:30,EUR,low,Sentix Investor Confidence,-30.9,-35.2,-38.3
675,2022-11-07,15:40,EUR,medium,ECB President Lagarde Speaks,,,
676,2022-11-07, ,USD,low,FOMC Member Mester Speaks,,,
677,2022-11-07,15:00,CHF,low,Foreign Currency Reserves,817B,,806B
